Date,Close,Open
2020-08-28,81.97149658203125,81.47350311279297
2020-08-31,81.47650146484375,82.17849731445312
2020-09-01,82.75399780273438,81.60800170898438
2020-09-02,85.86949920654297,83.40049743652344
2020-09-03,81.47550201416016,84.97599792480469
2020-09-04,79.06050109863281,80.44999694824219
2020-09-08,76.18000030517578,76.25
2020-09-09,77.36150360107422,77.44499969482422
2020-09-10,76.30249786376953,77.50900268554688
2020-09-11,75.78800201416016,76.40750122070312
2020-09-14,75.44149780273438,76.5824966430664
2020-09-15,76.75599670410156,76.39450073242188
2020-09-16,75.60449981689453,77.1240005493164
2020-09-17,74.35199737548828,74.29049682617188
2020-09-18,72.55449676513672,74.41500091552734
2020-09-21,71.50700378417969,71.58100128173828
2020-09-22,72.99099731445312,72.51599884033203
2020-09-23,70.46949768066406,72.60449981689453
2020-09-24,71.14299774169922,70.13400268554688
2020-09-25,71.9530029296875,71.25250244140625
2020-09-28,72.93299865722656,73.59950256347656
2020-09-29,73.3010025024414,73.19550323486328
2020-09-30,73.27999877929688,73.0469970703125
2020-10-01,74.3949966430664,74.18299865722656
2020-10-02,72.77999877929688,72.98149871826172
2020-10-05,74.1415023803711,73.13249969482422
2020-10-06,72.5510025024414,73.7750015258789
2020-10-07,72.95700073242188,72.96549987792969
2020-10-08,74.17150115966797,73.27249908447266
2020-10-09,75.52249908447266,74.64299774169922
2020-10-12,78.22949981689453,76.9000015258789
2020-10-13,78.35350036621094,78.85050201416016
2020-10-14,78.1719970703125,78.7300033569336
2020-10-15,77.77349853515625,77.2249984741211
2020-10-16,78.38500213623047,78.09149932861328
2020-10-19,76.49749755859375,78.79650115966797
2020-10-20,77.55400085449219,76.15550231933594
2020-10-21,79.29949951171875,78.49250030517578
2020-10-22,80.33300018310547,79.25
2020-10-23,81.64900207519531,80.75250244140625
2020-10-26,79.2145004272461,80.75
2020-10-27,79.94400024414062,79.44650268554688
2020-10-28,75.54000091552734,77.50050354003906
2020-10-29,77.84400177001953,75.85099792480469
2020-10-30,80.80549621582031,83.37200164794922
2020-11-02,81.21600341796875,81.177001953125
2020-11-03,82.28299713134766,81.53800201416016
2020-11-04,87.2925033569336,85.27899932861328
2020-11-05,88.125,88.52249908447266
2020-11-06,87.98650360107422,87.56700134277344
2020-11-09,88.07099914550781,89.79900360107422
2020-11-10,86.88600158691406,86.4885025024414
2020-11-11,87.36150360107422,87.41999816894531
2020-11-12,87.14099884033203,87.0999984741211
2020-11-13,88.61299896240234,87.4000015258789
2020-11-16,88.70149993896484,88.20700073242188
2020-11-17,88.08300018310547,88.39299774169922
2020-11-18,87.03199768066406,87.83200073242188
2020-11-19,87.92849731445312,86.6614990234375
2020-11-20,86.81900024414062,88.0999984741211
2020-11-23,86.37799835205078,87.01100158691406
2020-11-24,88.19499969482422,86.375
2020-11-25,88.20649719238281,88.3905029296875
2020-11-27,89.35099792480469,88.22699737548828
2020-11-30,87.72000122070312,88.78250122070312
2020-12-01,89.76799774169922,88.33300018310547
2020-12-02,91.24849700927734,89.76799774169922
2020-12-03,91.09200286865234,91.0270004272461
2020-12-04,91.18800354003906,91.01100158691406
2020-12-07,90.85150146484375,90.77749633789062
2020-12-08,90.56649780273438,90.4260025024414
2020-12-09,88.89299774169922,90.51799774169922
2020-12-10,88.38249969482422,88.12999725341797
2020-12-11,88.73999786376953,88.0
2020-12-14,87.61299896240234,88.53600311279297
2020-12-15,88.05400085449219,87.99299621582031
2020-12-16,87.8594970703125,88.45549774169922
2020-12-17,87.02549743652344,88.19650268554688
2020-12-18,86.31099700927734,87.30850219726562
2020-12-21,86.72799682617188,85.45649719238281
2020-12-22,86.01100158691406,86.46649932861328
2020-12-23,86.4114990234375,86.19650268554688
2020-12-24,86.70800018310547,86.44999694824219
2020-12-28,88.697998046875,87.24549865722656
2020-12-29,87.88800048828125,89.36150360107422
2020-12-30,86.8125,88.25
2020-12-31,87.63200378417969,86.8635025024414
2021-01-04,86.30650329589844,88.0
2021-01-05,87.00250244140625,86.25450134277344
2021-01-06,86.14399719238281,85.01300048828125
2021-01-07,88.71700286865234,86.33799743652344
2021-01-08,89.8915023803711,88.85800170898438
2021-01-11,87.81449890136719,88.85099792480469
2021-01-12,86.87149810791016,87.26799774169922
2021-01-13,87.36250305175781,86.36599731445312
2021-01-14,86.5459976196289,87.44349670410156
2021-01-15,86.38099670410156,86.45099639892578
2021-01-19,89.22350311279297,87.1500015258789
2021-01-20,94.00350189208984,91.31849670410156
2021-01-21,94.2074966430664,94.68250274658203
2021-01-22,94.62799835205078,94.572998046875
2021-01-25,94.71399688720703,95.63700103759766
2021-01-26,95.39749908447266,94.29949951171875
2021-01-27,90.9469985961914,93.74549865722656
2021-01-28,92.66000366210938,91.55000305175781
2021-01-29,91.36799621582031,91.70099639892578
2021-02-01,94.65350341796875,92.22949981689453
2021-02-02,95.95600128173828,95.65650177001953
2021-02-03,102.94400024414062,103.28050231933594
2021-02-04,102.68150329589844,103.03099822998047
2021-02-05,104.44149780273438,102.97799682617188
2021-02-08,104.22599792480469,105.0
2021-02-09,103.76950073242188,103.73999786376953
2021-02-10,104.3239974975586,104.15699768066406
2021-02-11,104.4375,104.55000305175781
2021-02-12,104.75150299072266,103.9885025024414
2021-02-16,105.53500366210938,104.5875015258789
2021-02-17,105.93099975585938,104.6989974975586
2021-02-18,105.29049682617188,105.25
2021-02-19,104.44049835205078,105.3895034790039
2021-02-22,102.71299743652344,102.68000030517578
2021-02-23,103.00599670410156,100.69950103759766
2021-02-24,104.19049835205078,101.50199890136719
2021-02-25,100.79750061035156,102.79650115966797
2021-02-26,101.09549713134766,101.49749755859375
2021-03-01,103.48300170898438,102.4000015258789
2021-03-02,103.2239990234375,103.24199676513672
2021-03-03,100.57050323486328,102.59750366210938
2021-03-04,101.69650268554688,100.74349975585938
2021-03-05,104.85350036621094,103.05750274658203
2021-03-08,100.375,104.2030029296875
2021-03-09,102.01799774169922,102.48750305175781
2021-03-10,101.80950164794922,103.06999969482422
2021-03-11,105.0270004272461,102.91100311279297
2021-03-12,102.5,103.82050323486328
2021-03-15,102.72200012207031,102.2490005493164
2021-03-16,104.19450378417969,103.29949951171875
2021-03-17,104.11100006103516,103.42350006103516
2021-03-18,101.06700134277344,102.40899658203125
2021-03-19,101.3479995727539,101.48650360107422
2021-03-22,101.53450012207031,101.38150024414062
2021-03-23,102.06649780273438,101.99749755859375
2021-03-24,101.62650299072266,102.58799743652344
2021-03-25,101.62300109863281,101.45249938964844
2021-03-26,101.23650360107422,101.5895004272461
2021-03-29,102.28949737548828,101.10800170898438
2021-03-30,102.32350158691406,102.64900207519531
2021-03-31,103.1259994506836,102.72000122070312
2021-04-01,106.48899841308594,104.61250305175781
2021-04-05,110.947998046875,107.35749816894531
2021-04-06,110.46299743652344,110.5459976196289
2021-04-07,111.95149993896484,110.65499877929688
2021-04-08,112.52149963378906,113.19999694824219
2021-04-09,113.53350067138672,112.27200317382812
2021-04-12,112.23100280761719,112.70600128173828
2021-04-13,112.72149658203125,112.54949951171875
2021-04-14,112.09549713134766,113.37149810791016
2021-04-15,114.26249694824219,113.09750366210938
2021-04-16,114.13749694824219,114.46199798583984
2021-04-19,114.48799896240234,113.50900268554688
2021-04-20,113.95050048828125,114.87449645996094
2021-04-21,113.9175033569336,113.60250091552734
2021-04-22,112.6259994506836,113.7699966430664
2021-04-23,114.99649810791016,113.3499984741211
2021-04-26,115.49649810791016,115.22599792480469
2021-04-27,114.54900360107422,115.88150024414062
2021-04-28,117.9520034790039,119.625
2021-04-29,119.63800048828125,119.46150207519531
2021-04-30,117.67500305175781,118.4010009765625
2021-05-03,117.15399932861328,118.24549865722656
2021-05-04,115.34149932861328,115.67749786376953
2021-05-05,115.7385025024414,116.43150329589844
2021-05-06,116.86750030517578,115.31649780273438
2021-05-07,117.59649658203125,118.19450378417969
2021-05-10,114.5875015258789,116.40699768066406
2021-05-11,113.50299835205078,112.15350341796875
2021-05-12,110.01249694824219,111.30950164794922
2021-05-13,111.4520034790039,111.30599975585938
2021-05-14,113.91899871826172,112.927001953125
2021-05-17,114.44599914550781,113.17849731445312
2021-05-18,113.12349700927734,115.11750030517578
2021-05-19,113.57499694824219,111.42150115966797
2021-05-20,115.34750366210938,114.55000305175781
2021-05-21,114.70649719238281,115.87049865722656
2021-05-24,118.052001953125,115.74449920654297
2021-05-25,118.14350128173828,118.5999984741211
2021-05-26,119.0155029296875,118.32599639892578
2021-05-27,118.13400268554688,119.45249938964844
2021-05-28,117.84249877929688,118.72100067138672
2021-06-01,119.05899810791016,118.72200012207031
2021-06-02,118.52950286865234,119.4574966430664
2021-06-03,117.37899780273438,117.2864990234375
2021-06-04,119.67849731445312,118.4635009765625
2021-06-07,120.11499786376953,119.47200012207031
2021-06-08,119.9219970703125,120.60050201416016
2021-06-09,120.39700317382812,120.57150268554688
2021-06-10,121.75650024414062,120.34600067138672
2021-06-11,121.51000213623047,122.0
2021-06-14,122.44550323486328,121.61299896240234
2021-06-15,121.41950225830078,122.44999694824219
2021-06-16,120.77249908447266,121.5719985961914
2021-06-17,121.74349975585938,120.69750213623047
2021-06-18,120.11100006103516,121.36699676513672
2021-06-21,121.8125,120.50050354003906
2021-06-22,122.33049774169922,121.75
2021-06-23,122.12699890136719,122.09349822998047
2021-06-24,122.5,122.69999694824219
2021-06-25,122.50849914550781,122.0
2021-06-28,122.53600311279297,122.67849731445312
2021-06-29,122.27249908447266,122.67050170898438
2021-06-30,122.0895004272461,121.99449920654297
2021-07-01,122.44450378417969,121.7249984741211
2021-07-02,125.25749969482422,123.1500015258789
2021-07-06,126.19000244140625,125.64849853515625
2021-07-07,126.4739990234375,127.16200256347656
2021-07-08,125.04399871826172,124.0260009765625
2021-07-09,125.51850128173828,125.0250015258789
2021-07-12,126.97550201416016,126.1780014038086
2021-07-13,127.34149932861328,127.03849792480469
2021-07-14,128.23699951171875,127.95800018310547
2021-07-15,127.00499725341797,128.6490020751953
2021-07-16,126.97000122070312,127.66300201416016
2021-07-19,124.5780029296875,126.0895004272461
2021-07-20,126.20950317382812,125.52749633789062
2021-07-21,127.54900360107422,126.13349914550781
2021-07-22,128.42149353027344,127.84400177001953
2021-07-23,133.01499938964844,130.4304962158203
2021-07-26,134.03500366210938,133.32850646972656
2021-07-27,131.89999389648438,134.25050354003906
2021-07-28,136.093994140625,136.31199645996094
2021-07-29,135.77749633789062,136.14999389648438
2021-07-30,134.72650146484375,135.03500366210938
2021-08-02,134.85450744628906,135.11700439453125
2021-08-03,135.6300048828125,135.13499450683594
2021-08-04,135.12550354003906,135.34950256347656
2021-08-05,136.25149536132812,135.6804962158203
2021-08-06,135.73849487304688,136.04200744628906
2021-08-09,136.91299438476562,135.9425048828125
2021-08-10,136.8070068359375,137.3419952392578
2021-08-11,136.2790069580078,137.18150329589844
2021-08-12,137.19400024414062,135.97549438476562
2021-08-13,137.7274932861328,137.25
2021-08-16,138.3094940185547,137.52499389648438
2021-08-17,136.6614990234375,137.75
2021-08-18,135.44900512695312,136.5
2021-08-19,135.67999267578125,134.4355010986328
2021-08-20,137.42950439453125,136.0
2021-08-23,140.04150390625,137.96949768066406
2021-08-24,141.26150512695312,140.6114959716797
2021-08-25,142.07899475097656,141.625
2021-08-26,141.4405059814453,141.75
2021-08-27,144.00399780273438,141.65249633789062
2021-08-30,144.5904998779297,144.39999389648438
2021-08-31,144.69749450683594,145.14700317382812
2021-09-01,145.2154998779297,145.0
2021-09-02,143.28700256347656,145.21600341796875
2021-09-03,143.739501953125,143.08050537109375
2021-09-07,144.28050231933594,143.83450317382812
2021-09-08,143.6909942626953,144.10000610351562
2021-09-09,143.54100036621094,143.8404998779297
2021-09-10,140.87600708007812,144.21249389648438
2021-09-13,142.33250427246094,141.94949340820312
2021-09-14,142.54449462890625,142.99549865722656
2021-09-15,144.42950439453125,142.77149963378906
2021-09-16,143.61000061035156,143.95050048828125
2021-09-17,140.8000030517578,143.03050231933594
2021-09-20,138.71949768066406,138.1614990234375
2021-09-21,139.0330047607422,139.74949645996094
2021-09-22,140.2834930419922,139.3040008544922
2021-09-23,141.21600341796875,140.9875030517578
2021-09-24,142.21499633789062,140.5384979248047
2021-09-27,141.07200622558594,140.80450439453125
2021-09-28,135.8300018310547,138.65499877929688
2021-09-29,134.35350036621094,136.97999572753906
2021-09-30,133.67599487304688,134.26150512695312
2021-10-01,136.54299926757812,134.44749450683594
2021-10-04,133.6595001220703,135.9604949951172
2021-10-05,136.0229949951172,134.04100036621094
2021-10-06,137.56500244140625,134.75
2021-10-07,139.22500610351562,138.89199829101562
2021-10-08,139.78550720214844,139.57699584960938
2021-10-11,138.91400146484375,139.29200744628906
2021-10-12,136.44900512695312,139.47999572753906
2021-10-13,137.58200073242188,137.40249633789062
2021-10-14,141.1510009765625,139.4739990234375
2021-10-15,141.3679962158203,141.614501953125
2021-10-18,142.7779998779297,141.07650756835938
2021-10-19,143.23699951171875,143.3874969482422
2021-10-20,141.7689971923828,143.33799743652344
2021-10-21,141.88600158691406,141.7689971923828
2021-10-22,137.56649780273438,139.14999389648438
2021-10-25,137.44700622558594,137.5500030517578
2021-10-26,139.30850219726562,139.2635040283203
2021-10-27,146.21749877929688,139.40499877929688
2021-10-28,145.8489990234375,147.13450622558594
2021-10-29,148.04600524902344,145.0780029296875
2021-11-01,143.4969940185547,148.04600524902344
2021-11-02,145.4324951171875,144.57949829101562
2021-11-03,146.59800720214844,145.90049743652344
2021-11-04,148.2675018310547,147.12449645996094
2021-11-05,148.8520050048828,149.16949462890625
2021-11-08,149.031005859375,149.8249969482422
2021-11-09,148.9185028076172,149.23300170898438
2021-11-10,145.89349365234375,147.5
2021-11-11,145.76649475097656,146.489501953125
2021-11-12,148.67799377441406,146.61549377441406
2021-11-15,148.45199584960938,148.90049743652344
2021-11-16,147.87600708007812,148.14950561523438
2021-11-17,148.0469970703125,148.02749633789062
2021-11-18,149.8385009765625,148.2415008544922
2021-11-19,148.92649841308594,149.97549438476562
2021-11-22,146.302001953125,149.33250427246094
2021-11-23,145.78199768066406,146.1529998779297
2021-11-24,146.1199951171875,145.47349548339844
2021-11-26,142.18299865722656,144.34849548339844
2021-11-29,145.53050231933594,144.0
2021-11-30,141.8975067138672,145.0084991455078
2021-12-01,141.05149841308594,144.0
2021-12-02,142.96600341796875,141.25
2021-12-03,142.00149536132812,143.68099975585938
2021-12-06,143.15499877929688,143.04049682617188
2021-12-07,147.26950073242188,145.59649658203125
2021-12-08,148.18649291992188,147.59649658203125
2021-12-09,147.6385040283203,147.59100341796875
2021-12-10,148.00149536132812,148.6999969482422
2021-12-13,145.82650756835938,147.781494140625
2021-12-14,143.90699768066406,143.96800231933594
2021-12-15,146.4409942626953,143.40899658203125
2021-12-16,144.44500732421875,147.17050170898438
2021-12-17,141.72500610351562,142.5
2021-12-20,141.60699462890625,140.0
2021-12-21,143.47250366210938,142.05349731445312
2021-12-22,146.4149932861328,143.0675048828125
2021-12-23,146.91650390625,146.5
2021-12-27,147.906494140625,147.25599670410156
2021-12-28,146.68699645996094,148.23599243164062
2021-12-29,146.65499877929688,146.64450073242188
2021-12-30,146.20050048828125,146.69400024414062
2021-12-31,144.8520050048828,146.0500030517578
2022-01-03,144.9915008544922,145.05499267578125
2022-01-04,144.39950561523438,145.39599609375
2022-01-05,137.77499389648438,144.4199981689453
2022-01-06,137.74749755859375,136.99850463867188
2022-01-07,137.01699829101562,138.14549255371094
2022-01-10,138.66949462890625,135.0780029296875
2022-01-11,139.73599243164062,138.0070037841797
2022-01-12,141.4304962158203,141.14999389648438
2022-01-13,138.58700561523438,141.5399932861328
2022-01-14,139.48049926757812,137.07899475097656
2022-01-18,135.9980010986328,136.1750030517578
2022-01-19,135.1165008544922,136.52349853515625
2022-01-20,133.3074951171875,136.25
2022-01-21,130.35150146484375,132.593505859375
2022-01-24,130.8040008544922,125.97799682617188
2022-01-25,126.93499755859375,128.74000549316406
2022-01-26,129.23300170898438,131.11900329589844
2022-01-27,129.0050048828125,131.3040008544922
2022-01-28,133.3509979248047,129.65899658203125
2022-01-31,135.30349731445312,134.16200256347656
2022-02-01,137.6439971923828,137.59449768066406
2022-02-02,148.0,151.25
2022-02-03,143.08999633789062,145.70550537109375
2022-02-04,143.29299926757812,143.4445037841797
2022-02-07,139.2010040283203,144.25
2022-02-08,139.3990020751953,139.02650451660156
2022-02-09,141.5919952392578,140.9635009765625
2022-02-10,138.6199951171875,139.70350646972656
2022-02-11,134.28250122070312,138.60000610351562
2022-02-14,135.5260009765625,133.25650024414062
2022-02-15,136.60850524902344,137.57049560546875
2022-02-16,137.73800659179688,136.64649963378906
2022-02-17,132.53900146484375,136.2429962158203
2022-02-18,130.4029998779297,133.4669952392578
2022-02-22,129.81350708007812,129.83799743652344
2022-02-23,127.58799743652344,131.64849853515625
2022-02-24,132.6909942626953,124.95349884033203
2022-02-25,134.45950317382812,133.552001953125
2022-02-28,135.0570068359375,133.0500030517578
2022-03-01,134.06149291992188,134.8784942626953
2022-03-02,134.57150268554688,134.6280059814453
2022-03-03,133.89950561523438,136.00999450683594
2022-03-04,131.906494140625,132.92750549316406
2022-03-07,126.37850189208984,131.48800659179688
2022-03-08,127.10449981689453,126.25
2022-03-09,133.4199981689453,131.25
2022-03-10,132.42950439453125,131.26600646972656
2022-03-11,129.87049865722656,133.48849487304688
2022-03-14,125.95099639892578,130.25
2022-03-15,129.197998046875,126.97599792480469
2022-03-16,133.28050231933594,130.73300170898438
2022-03-17,133.83900451660156,133.1490020751953
2022-03-18,136.12550354003906,133.42449951171875
2022-03-21,136.10150146484375,136.1634979248047
2022-03-22,139.8679962158203,136.10150146484375
2022-03-23,138.27549743652344,138.70249938964844
2022-03-24,141.57200622558594,139.1999969482422
2022-03-25,141.67300415039062,141.91600036621094
2022-03-28,141.45550537109375,140.90049743652344
2022-03-29,142.5054931640625,142.6475067138672
2022-03-30,141.93850708007812,142.4600067138672
2022-03-31,139.0675048828125,142.05299377441406
2022-04-01,140.15049743652344,139.5
2022-04-04,142.97149658203125,140.35850524902344
2022-04-05,140.59100341796875,142.86900329589844
2022-04-06,136.54800415039062,138.75
2022-04-07,135.8885040283203,136.00999450683594
2022-04-08,133.28750610351562,135.58349609375
2022-04-11,128.82350158691406,131.82350158691406
2022-04-12,127.7145004272461,131.60000610351562
2022-04-13,129.8939971923828,128.0
2022-04-14,126.7300033569336,130.47950744628906
2022-04-18,127.67649841308594,127.0
2022-04-19,130.00900268554688,127.69149780273438
2022-04-20,128.0399932861328,130.89199829101562
2022-04-21,124.81449890136719,129.25
2022-04-22,119.635498046875,125.0
2022-04-25,123.0739974975586,119.10099792480469
2022-04-26,118.6500015258789,122.29450225830078
2022-04-27,114.29450225830078,114.46949768066406
2022-04-28,118.52249908447266,116.41500091552734
2022-04-29,114.1094970703125,116.7344970703125
2022-05-02,116.58300018310547,113.40499877929688
2022-05-03,117.33399963378906,116.43049621582031
2022-05-04,122.26100158691406,117.03150177001953
2022-05-05,116.50550079345703,120.2040023803711
2022-05-06,115.74649810791016,115.18450164794922
2022-05-09,112.51100158691406,113.25
2022-05-10,114.3949966430664,115.50749969482422
2022-05-11,113.60250091552734,113.23650360107422
2022-05-12,112.84400177001953,111.37750244140625
2022-05-13,116.05049896240234,114.53299713134766
2022-05-16,114.44499969482422,114.95549774169922
2022-05-17,116.4729995727539,116.84049987792969
2022-05-18,111.89949798583984,115.0
2022-05-19,110.38400268554688,111.43150329589844
2022-05-20,108.90799713134766,111.95099639892578
2022-05-23,111.48799896240234,109.5875015258789
2022-05-24,105.97000122070312,105.77200317382812
2022-05-25,105.80500030517578,104.9854965209961
2022-05-26,107.7925033569336,105.677001953125
2022-05-27,112.31649780273438,109.48300170898438
2022-05-31,113.76200103759766,112.74649810791016
2022-06-01,113.89199829101562,114.8550033569336
2022-06-02,117.62249755859375,114.0
2022-06-03,114.54100036621094,116.0625
2022-06-06,116.82050323486328,116.70449829101562
2022-06-07,117.14949798583984,115.48049926757812
2022-06-08,117.19400024414062,116.7614974975586
2022-06-09,114.83550262451172,116.32749938964844
2022-06-10,111.1614990234375,112.44499969482422
2022-06-13,106.39250183105469,106.7864990234375
2022-06-14,106.71549987792969,106.53500366210938
2022-06-15,109.7645034790039,108.54499816894531
2022-06-16,106.03350067138672,107.22100067138672
2022-06-17,107.14350128173828,106.03350067138672
2022-06-21,111.54399871826172,108.92949676513672
2022-06-22,111.48750305175781,110.55650329589844
2022-06-23,112.24199676513672,112.23149871826172
2022-06-24,117.9749984741211,112.99500274658203
2022-06-27,115.83350372314453,118.27300262451172
2022-06-28,112.00749969482422,115.80249786376953
2022-06-29,111.70149993896484,111.552001953125
2022-06-30,108.96299743652344,110.0
2022-07-01,108.73750305175781,107.93299865722656
2022-07-05,113.26300048828125,107.10050201416016
2022-07-06,114.5719985961914,113.302001953125
2022-07-07,118.78299713134766,115.08000183105469
2022-07-08,119.35350036621094,117.25
2022-07-11,115.67649841308594,117.99800109863281
2022-07-12,114.02050018310547,116.21499633789062
2022-07-13,111.35350036621094,111.70099639892578
2022-07-14,110.36750030517578,110.21050262451172
2022-07-15,111.77749633789062,112.00050354003906
2022-07-18,109.02999877929688,112.63999938964844
2022-07-19,113.80999755859375,110.8499984741211
2022-07-20,113.9000015258789,113.16999816894531
2022-07-21,114.33999633789062,114.27999877929688
2022-07-22,107.9000015258789,111.0
2022-07-25,107.51000213623047,108.41000366210938
2022-07-26,105.0199966430664,106.5999984741211
2022-07-27,113.05999755859375,109.26000213623047
2022-07-28,114.22000122070312,112.37000274658203
2022-07-29,116.31999969482422,113.08000183105469
2022-08-01,114.86000061035156,115.30000305175781
2022-08-02,115.12999725341797,114.0
2022-08-03,118.08000183105469,115.70999908447266
2022-08-04,118.19000244140625,117.4800033569336
2022-08-05,117.47000122070312,116.2300033569336
2022-08-08,117.30000305175781,118.38999938964844
2022-08-09,116.62999725341797,117.13999938964844
2022-08-10,119.69999694824219,118.77999877929688
2022-08-11,118.83999633789062,121.27999877929688
2022-08-12,121.68000030517578,120.26000213623047
2022-08-15,122.08000183105469,121.12999725341797
2022-08-16,121.69999694824219,121.5199966430664
2022-08-17,119.55000305175781,120.12000274658203
2022-08-18,120.16999816894531,119.43000030517578
2022-08-19,117.20999908447266,119.05999755859375
2022-08-22,114.23999786376953,115.19999694824219
2022-08-23,113.86000061035156,113.4800033569336
2022-08-24,113.69000244140625,113.5
2022-08-25,116.6500015258789,114.23999786376953
2022-08-26,110.33999633789062,114.72000122070312
2022-08-29,109.41999816894531,109.98999786376953
2022-08-30,108.94000244140625,110.16999816894531
2022-08-31,108.22000122070312,110.6500015258789
2022-09-01,109.73999786376953,108.27999877929688
2022-09-02,107.8499984741211,110.58999633789062
2022-09-06,106.80999755859375,107.30000305175781
2022-09-07,109.44999694824219,107.05999755859375
2022-09-08,108.37999725341797,108.04000091552734
2022-09-09,110.6500015258789,109.06999969482422
2022-09-12,110.86000061035156,110.98999786376953
2022-09-13,104.31999969482422,107.80000305175781
2022-09-14,105.0,104.56999969482422
2022-09-15,102.91000366210938,104.02999877929688
2022-09-16,102.80000305175781,102.06999969482422
2022-09-19,103.06999969482422,101.75
2022-09-20,101.13999938964844,102.08000183105469
2022-09-21,99.27999877929688,101.66999816894531
2022-09-22,100.13999938964844,98.81999969482422
2022-09-23,98.73999786376953,99.62999725341797
2022-09-26,98.16999816894531,98.0999984741211
2022-09-27,97.5,99.43000030517578
2022-09-28,100.05000305175781,97.6500015258789
2022-09-29,97.41999816894531,98.63999938964844
2022-09-30,95.6500015258789,97.05000305175781
2022-10-03,98.63999938964844,96.76000213623047
2022-10-04,101.63999938964844,100.44000244140625
2022-10-05,101.43000030517578,99.83000183105469
2022-10-06,101.41999816894531,100.68000030517578
2022-10-07,98.68000030517578,99.8499984741211
2022-10-10,97.86000061035156,99.0
2022-10-11,97.18000030517578,97.43000030517578
2022-10-12,97.55999755859375,97.30000305175781
2022-10-13,99.05999755859375,95.1500015258789
2022-10-14,96.55999755859375,99.98999786376953
2022-10-17,99.97000122070312,98.86000061035156
2022-10-18,100.7699966430664,103.12999725341797
2022-10-19,99.62999725341797,100.01000213623047
2022-10-20,99.97000122070312,100.0
2022-10-21,101.12999725341797,97.8499984741211
2022-10-24,102.5199966430664,101.80000305175781
2022-10-25,104.4800033569336,102.9000015258789
2022-10-26,94.93000030517578,96.43000030517578
2022-10-27,92.22000122070312,94.5199966430664
2022-10-28,96.29000091552734,92.2699966430664
2022-10-31,94.51000213623047,95.41999816894531
2022-11-01,90.47000122070312,95.44999694824219
2022-11-02,86.97000122070312,90.94000244140625
2022-11-03,83.43000030517578,86.31999969482422
2022-11-04,86.58000183105469,85.4000015258789
2022-11-07,88.48999786376953,87.27999877929688
2022-11-08,88.9000015258789,88.9000015258789
2022-11-09,87.31999969482422,88.44999694824219
2022-11-10,93.94000244140625,92.25
2022-11-11,96.41000366210938,94.69000244140625
2022-11-14,95.69999694824219,95.08999633789062
2022-11-15,98.44000244140625,98.26000213623047
2022-11-16,98.8499984741211,97.9000015258789
2022-11-17,98.36000061035156,96.97000122070312
2022-11-18,97.43000030517578,98.7699966430664
2022-11-21,95.5999984741211,97.29000091552734
2022-11-22,97.05000305175781,95.94999694824219
2022-11-23,98.45999908447266,97.08999633789062
2022-11-25,97.45999908447266,98.23999786376953
2022-11-28,96.05000305175781,97.04000091552734
2022-11-29,95.19000244140625,95.7300033569336
2022-11-30,100.98999786376953,94.81999969482422
2022-12-01,100.98999786376953,101.0199966430664
2022-12-02,100.44000244140625,99.05000305175781
2022-12-05,99.4800033569336,99.4000015258789
2022-12-06,96.9800033569336,99.30000305175781
2022-12-07,94.94000244140625,96.41000366210938
2022-12-08,93.70999908447266,95.37999725341797
2022-12-09,92.83000183105469,93.7699966430664
2022-12-12,93.30999755859375,92.70999908447266
2022-12-13,95.62999725341797,97.76000213623047
2022-12-14,95.06999969482422,95.19999694824219
2022-12-15,90.86000061035156,93.12999725341797
2022-12-16,90.26000213623047,90.76000213623047
2022-12-19,88.44000244140625,90.26000213623047
2022-12-20,89.0199966430664,88.11000061035156
2022-12-21,89.58000183105469,89.08000183105469
2022-12-22,87.76000213623047,88.16000366210938
2022-12-23,89.2300033569336,87.11000061035156
2022-12-27,87.38999938964844,88.80000305175781
2022-12-28,86.0199966430664,86.9800033569336
2022-12-29,88.44999694824219,86.62000274658203
2022-12-30,88.2300033569336,86.9800033569336
2023-01-03,89.12000274658203,89.58999633789062
2023-01-04,88.08000183105469,90.3499984741211
2023-01-05,86.19999694824219,87.47000122070312
2023-01-06,87.33999633789062,86.79000091552734
2023-01-09,88.0199966430664,88.36000061035156
2023-01-10,88.41999816894531,85.9800033569336
2023-01-11,91.5199966430664,89.18000030517578
2023-01-12,91.12999725341797,91.4800033569336
2023-01-13,92.12000274658203,90.8499984741211
2023-01-17,91.29000091552734,92.05999755859375
2023-01-18,91.12000274658203,92.13999938964844
2023-01-19,93.05000305175781,90.72000122070312
2023-01-20,98.0199966430664,95.0999984741211
2023-01-23,99.79000091552734,97.94999694824219
2023-01-24,97.69999694824219,98.0999984741211
2023-01-25,95.22000122070312,95.56999969482422
2023-01-26,97.5199966430664,96.5
2023-01-27,99.37000274658203,97.30999755859375
2023-01-30,96.94000244140625,97.4800033569336
2023-01-31,98.83999633789062,96.87000274658203
2023-02-01,100.43000030517578,98.70999908447266
2023-02-02,107.73999786376953,105.80000305175781
2023-02-03,104.77999877929688,102.93000030517578
2023-02-06,102.9000015258789,102.4000015258789
2023-02-07,107.63999938964844,103.22000122070312
2023-02-08,99.37000274658203,102.05000305175781
2023-02-09,95.01000213623047,100.0
2023-02-10,94.56999969482422,95.44999694824219
2023-02-13,94.61000061035156,94.73999786376953
2023-02-14,94.68000030517578,94.43000030517578
