Date,Close,Open
2020-08-06,203.58999633789062,203.25
2020-08-07,202.85000610351562,201.86000061035156
2020-08-10,203.08999633789062,201.39999389648438
2020-08-11,200.5399932861328,203.55999755859375
2020-08-12,208.0,201.55999755859375
2020-08-13,209.9600067138672,207.7899932861328
2020-08-14,211.50999450683594,210.0800018310547
2020-08-17,216.6300048828125,213.19000244140625
2020-08-18,211.75999450683594,217.7100067138672
2020-08-19,210.5399932861328,212.7100067138672
2020-08-20,206.85000610351562,206.60000610351562
2020-08-21,203.97000122070312,206.75
2020-08-24,208.36000061035156,207.5
2020-08-25,210.27999877929688,208.02999877929688
2020-08-26,212.22999572753906,209.77000427246094
2020-08-27,204.4499969482422,213.77999877929688
2020-08-28,208.61000061035156,204.7899932861328
2020-08-31,205.13999938964844,207.77999877929688
2020-09-01,207.9499969482422,205.88999938964844
2020-09-02,215.5399932861328,210.67999267578125
2020-09-03,201.41000366210938,213.61000061035156
2020-09-04,193.3699951171875,199.83999633789062
2020-09-08,174.47000122070312,181.19000244140625
2020-09-09,174.4600067138672,178.9199981689453
2020-09-10,173.1300048828125,176.02999877929688
2020-09-11,171.94000244140625,174.8699951171875
2020-09-14,178.0800018310547,176.55999755859375
2020-09-15,180.75999450683594,179.97999572753906
2020-09-16,180.80999755859375,182.39999389648438
2020-09-17,180.49000549316406,175.3699951171875
2020-09-18,178.9600067138672,181.22999572753906
2020-09-21,181.10000610351562,178.36000061035156
2020-09-22,183.3000030517578,182.80999755859375
2020-09-23,180.7899932861328,184.3800048828125
2020-09-24,184.5399932861328,178.0800018310547
2020-09-25,187.91000366210938,183.7100067138672
2020-09-28,193.25,188.13999938964844
2020-09-29,193.3300018310547,194.86000061035156
2020-09-30,193.74000549316406,192.6699981689453
2020-10-01,198.97999572753906,197.6199951171875
2020-10-02,191.9600067138672,192.08999633789062
2020-10-05,199.9499969482422,193.27999877929688
2020-10-06,199.8300018310547,199.88999938964844
2020-10-07,202.89999389648438,203.0
2020-10-08,206.69000244140625,205.49000549316406
2020-10-09,211.0399932861328,209.97999572753906
2020-10-12,214.5500030517578,213.9600067138672
2020-10-13,219.94000244140625,215.89999389648438
2020-10-14,216.0,220.08999633789062
2020-10-15,213.08999633789062,209.38999938964844
2020-10-16,208.39999389648438,214.42999267578125
2020-10-19,206.80999755859375,212.33999633789062
2020-10-20,205.72000122070312,208.83999633789062
2020-10-21,206.3000030517578,205.75999450683594
2020-10-22,203.30999755859375,205.3000030517578
2020-10-23,203.1699981689453,205.14999389648438
2020-10-26,198.94000244140625,200.64999389648438
2020-10-27,198.58999633789062,200.00999450683594
2020-10-28,190.5500030517578,194.52000427246094
2020-10-29,201.9499969482422,190.39999389648438
2020-10-30,197.17999267578125,198.5
2020-11-02,202.22999572753906,199.8000030517578
2020-11-03,210.8800048828125,205.05999755859375
2020-11-04,220.52999877929688,214.30999755859375
2020-11-05,228.10000610351562,222.86000061035156
2020-11-06,231.67999267578125,228.8800048828125
2020-11-09,232.32000732421875,237.7100067138672
2020-11-10,223.72999572753906,230.0
2020-11-11,233.50999450683594,227.2100067138672
2020-11-12,233.25999450683594,235.1300048828125
2020-11-13,236.10000610351562,237.14999389648438
2020-11-16,241.77999877929688,237.63999938964844
2020-11-17,241.83999633789062,242.4499969482422
2020-11-18,240.33999633789062,243.61000061035156
2020-11-19,243.75,236.1199951171875
2020-11-20,242.57000732421875,244.30999755859375
2020-11-23,250.24000549316406,243.27999877929688
2020-11-24,250.1699981689453,250.75
2020-11-25,248.9499969482422,250.0
2020-11-27,254.1300048828125,251.11000061035156
2020-11-30,251.97000122070312,256.989990234375
2020-12-01,256.6600036621094,254.4600067138672
2020-12-02,256.32000732421875,254.77999877929688
2020-12-03,257.3900146484375,258.6499938964844
2020-12-04,263.70001220703125,258.1499938964844
2020-12-07,266.70001220703125,265.2300109863281
2020-12-08,266.94000244140625,267.0799865722656
2020-12-09,256.489990234375,266.6099853515625
2020-12-10,255.97999572753906,255.14999389648438
2020-12-11,257.6300048828125,253.60000610351562
2020-12-14,260.1300048828125,257.4700012207031
2020-12-15,261.010009765625,263.989990234375
2020-12-16,260.54998779296875,261.3699951171875
2020-12-17,259.67999267578125,262.8800048828125
2020-12-18,262.1499938964844,258.75
2020-12-21,260.7699890136719,258.7200012207031
2020-12-22,257.5899963378906,259.94000244140625
2020-12-23,252.7899932861328,258.45001220703125
2020-12-24,259.0799865722656,254.86000061035156
2020-12-28,257.5799865722656,260.7900085449219
2020-12-29,254.36000061035156,258.0400085449219
2020-12-30,260.1499938964844,256.6400146484375
2020-12-31,258.9100036621094,258.07000732421875
2021-01-04,260.3299865722656,262.05999755859375
2021-01-05,265.7900085449219,260.19000244140625
2021-01-06,265.2099914550781,262.45001220703125
2021-01-07,278.19000244140625,268.69000244140625
2021-01-08,283.17999267578125,282.2200012207031
2021-01-11,289.1099853515625,281.3500061035156
2021-01-12,290.989990234375,289.0
2021-01-13,290.1000061035156,288.75
2021-01-14,303.8800048828125,302.82000732421875
2021-01-15,304.1300048828125,303.489990234375
2021-01-19,314.0799865722656,307.8399963378906
2021-01-20,304.3299865722656,316.9200134277344
2021-01-21,305.20001220703125,307.9599914550781
2021-01-22,305.010009765625,305.29998779296875
2021-01-25,308.8999938964844,309.3999938964844
2021-01-26,303.54998779296875,310.0
2021-01-27,284.44000244140625,297.29998779296875
2021-01-28,291.1000061035156,290.7300109863281
2021-01-29,280.07000732421875,287.05999755859375
2021-02-01,292.6199951171875,286.0199890136719
2021-02-02,298.7799987792969,296.0
2021-02-03,286.29998779296875,301.6000061035156
2021-02-04,294.2300109863281,288.44000244140625
2021-02-05,288.0299987792969,296.0299987792969
2021-02-08,302.260009765625,289.94000244140625
2021-02-09,298.30999755859375,300.2900085449219
2021-02-10,297.6099853515625,302.1300048828125
2021-02-11,324.4800109863281,299.4100036621094
2021-02-12,331.80999755859375,321.5299987792969
2021-02-16,337.17999267578125,332.5
2021-02-17,330.29998779296875,333.260009765625
2021-02-18,325.1600036621094,326.1000061035156
2021-02-19,330.6700134277344,330.6199951171875
2021-02-22,316.1600036621094,325.0
2021-02-23,318.7799987792969,307.739990234375
2021-02-24,328.42999267578125,313.8399963378906
2021-02-25,304.7900085449219,322.69000244140625
2021-02-26,311.2300109863281,311.32000732421875
2021-03-01,325.989990234375,316.0199890136719
2021-03-02,309.82000732421875,325.8800048828125
2021-03-03,303.80999755859375,310.489990234375
2021-03-04,287.6199951171875,302.17999267578125
2021-03-05,295.8699951171875,292.69000244140625
2021-03-08,274.0400085449219,291.010009765625
2021-03-09,294.1000061035156,283.6300048828125
2021-03-10,283.45001220703125,299.760009765625
2021-03-11,296.3599853515625,294.04998779296875
2021-03-12,294.2699890136719,288.8699951171875
2021-03-15,298.9599914550781,293.4700012207031
2021-03-16,301.95001220703125,299.7200012207031
2021-03-17,305.3900146484375,296.17999267578125
2021-03-18,288.739990234375,298.29998779296875
2021-03-19,292.8800048828125,287.9700012207031
2021-03-22,305.3599853515625,300.0
2021-03-23,297.05999755859375,306.510009765625
2021-03-24,297.8900146484375,310.5
2021-03-25,299.4100036621094,293.0299987792969
2021-03-26,319.94000244140625,298.7099914550781
2021-03-29,314.30999755859375,317.7300109863281
2021-03-30,317.07000732421875,312.80999755859375
2021-03-31,330.3999938964844,321.75
2021-04-01,347.2900085449219,337.0
2021-04-05,355.0799865722656,349.04998779296875
2021-04-06,346.6000061035156,353.1199951171875
2021-04-07,348.0400085449219,347.7099914550781
2021-04-08,354.0400085449219,354.0
2021-04-09,352.8500061035156,351.9200134277344
2021-04-12,345.1000061035156,349.57000732421875
2021-04-13,344.1300048828125,349.5199890136719
2021-04-14,336.5,340.0
2021-04-15,338.5400085449219,341.7900085449219
2021-04-16,333.0,339.07000732421875
2021-04-19,324.3900146484375,330.9599914550781
2021-04-20,318.9200134277344,323.1099853515625
2021-04-21,331.7900085449219,322.45001220703125
2021-04-22,325.0799865722656,329.45001220703125
2021-04-23,332.07000732421875,327.989990234375
2021-04-26,335.80999755859375,334.010009765625
2021-04-27,330.489990234375,340.0
2021-04-28,324.8399963378906,329.5
2021-04-29,326.3599853515625,325.9200134277344
2021-04-30,315.3500061035156,315.0299987792969
2021-05-03,311.2300109863281,317.6199951171875
2021-05-04,307.94000244140625,305.82000732421875
2021-05-05,311.9200134277344,313.1700134277344
2021-05-06,315.8900146484375,309.510009765625
2021-05-07,319.70001220703125,319.989990234375
2021-05-10,299.8999938964844,309.95001220703125
2021-05-11,300.2799987792969,291.010009765625
2021-05-12,286.739990234375,292.5400085449219
2021-05-13,296.760009765625,294.5400085449219
2021-05-14,305.75,298.4800109863281
2021-05-17,297.7200012207031,298.45001220703125
2021-05-18,293.9200134277344,302.3699951171875
2021-05-19,303.94000244140625,288.04998779296875
2021-05-20,313.3599853515625,305.42999267578125
2021-05-21,310.1400146484375,314.9700012207031
2021-05-24,317.54998779296875,314.3399963378906
2021-05-25,317.9200134277344,320.1300048828125
2021-05-26,317.3900146484375,319.20001220703125
2021-05-27,316.5400085449219,316.8500061035156
2021-05-28,316.8900146484375,318.19000244140625
2021-06-01,315.7300109863281,319.8900146484375
2021-06-02,315.5899963378906,316.1000061035156
2021-06-03,308.7799987792969,311.7799987792969
2021-06-04,316.989990234375,311.3800048828125
2021-06-07,318.54998779296875,315.3800048828125
2021-06-08,313.79998779296875,322.6000061035156
2021-06-09,314.1600036621094,321.1300048828125
2021-06-10,319.30999755859375,316.1199951171875
2021-06-11,320.1099853515625,320.6499938964844
2021-06-14,325.2099914550781,320.92999267578125
2021-06-15,320.5899963378906,324.45001220703125
2021-06-16,315.8999938964844,322.8699951171875
2021-06-17,318.4200134277344,315.07000732421875
2021-06-18,304.4800109863281,313.8800048828125
2021-06-21,308.80999755859375,306.0199890136719
2021-06-22,308.6199951171875,307.6400146484375
2021-06-23,310.8599853515625,308.8599853515625
2021-06-24,315.8900146484375,313.489990234375
2021-06-25,316.260009765625,315.6199951171875
2021-06-28,322.260009765625,319.25
2021-06-29,325.20001220703125,322.0
2021-06-30,324.2099914550781,325.0
2021-07-01,311.739990234375,324.1499938964844
2021-07-02,311.82000732421875,313.7300109863281
2021-07-06,311.25,312.7099914550781
2021-07-07,307.05999755859375,314.1199951171875
2021-07-08,303.0899963378906,301.0299987792969
2021-07-09,308.760009765625,303.7099914550781
2021-07-12,314.0199890136719,310.0199890136719
2021-07-13,311.6099853515625,312.1199951171875
2021-07-14,309.1199951171875,313.75
2021-07-15,303.75,308.2099914550781
2021-07-16,293.2200012207031,305.2799987792969
2021-07-19,294.3299865722656,289.92999267578125
2021-07-20,302.7699890136719,295.29998779296875
2021-07-21,316.8800048828125,304.3399963378906
2021-07-22,314.3599853515625,315.0
2021-07-23,320.760009765625,316.92999267578125
2021-07-26,318.6300048828125,320.1700134277344
2021-07-27,309.0,315.29998779296875
2021-07-28,315.57000732421875,311.0
2021-07-29,319.42999267578125,313.45001220703125
2021-07-30,348.1600036621094,339.489990234375
2021-08-02,345.9100036621094,348.1600036621094
2021-08-03,346.8900146484375,347.2300109863281
2021-08-04,353.79998779296875,346.8900146484375
2021-08-05,353.7099914550781,355.5400085449219
2021-08-06,353.3500061035156,351.5400085449219
2021-08-09,351.5199890136719,353.5199890136719
2021-08-10,342.0,351.239990234375
2021-08-11,342.6600036621094,343.8500061035156
2021-08-12,328.510009765625,337.5
2021-08-13,327.8800048828125,327.1400146484375
2021-08-16,329.19000244140625,327.0299987792969
2021-08-17,322.45001220703125,325.8599853515625
2021-08-18,317.54998779296875,320.5199890136719
2021-08-19,322.3500061035156,314.7900085449219
2021-08-20,319.9700012207031,324.7300109863281
2021-08-23,328.5400085449219,323.9599914550781
2021-08-24,328.0,329.67999267578125
2021-08-25,334.0199890136719,325.70001220703125
2021-08-26,333.75,334.5899963378906
2021-08-27,342.92999267578125,335.6300048828125
2021-08-30,342.1099853515625,345.3399963378906
2021-08-31,339.9599914550781,343.6700134277344
2021-09-01,335.45001220703125,340.95001220703125
2021-09-02,337.7099914550781,337.8900146484375
2021-09-03,341.75,336.1099853515625
2021-09-07,341.80999755859375,342.6300048828125
2021-09-08,336.75,341.1600036621094
2021-09-09,347.8299865722656,335.9200134277344
2021-09-10,350.57000732421875,351.0
2021-09-13,355.6000061035156,354.6099853515625
2021-09-14,356.3900146484375,360.5199890136719
2021-09-15,367.3399963378906,357.3500061035156
2021-09-16,372.0199890136719,365.0
2021-09-17,369.80999755859375,374.3999938964844
2021-09-20,355.17999267578125,360.3999938964844
2021-09-21,356.5799865722656,358.95001220703125
2021-09-22,365.510009765625,359.1300048828125
2021-09-23,370.9800109863281,366.6600036621094
2021-09-24,369.5299987792969,367.6700134277344
2021-09-27,365.7799987792969,364.510009765625
2021-09-28,347.0299987792969,352.3399963378906
2021-09-29,335.29998779296875,348.67999267578125
2021-09-30,334.510009765625,338.2799987792969
2021-10-01,335.0199890136719,336.7200012207031
2021-10-04,329.07000732421875,332.1199951171875
2021-10-05,331.2300109863281,332.9599914550781
2021-10-06,329.1000061035156,326.7900085449219
2021-10-07,330.1000061035156,333.489990234375
2021-10-08,326.04998779296875,332.2900085449219
2021-10-11,325.20001220703125,324.57000732421875
2021-10-12,319.54998779296875,327.510009765625
2021-10-13,320.4100036621094,323.8599853515625
2021-10-14,329.7799987792969,331.30999755859375
2021-10-15,329.1000061035156,330.1700134277344
2021-10-18,326.7699890136719,326.67999267578125
2021-10-19,332.1400146484375,325.70001220703125
2021-10-20,331.0299987792969,331.7099914550781
2021-10-21,335.510009765625,326.8800048828125
2021-10-22,343.0299987792969,342.1199951171875
2021-10-25,343.2300109863281,347.7099914550781
2021-10-26,341.9700012207031,349.1199951171875
2021-10-27,340.57000732421875,340.9599914550781
2021-10-28,355.3399963378906,366.44000244140625
2021-10-29,372.760009765625,352.2300109863281
2021-11-01,380.260009765625,373.0
2021-11-02,388.75,381.0400085449219
2021-11-03,393.6700134277344,390.0
2021-11-04,409.0799865722656,394.0799865722656
2021-11-05,416.7300109863281,410.32000732421875
2021-11-08,412.8399963378906,416.75
2021-11-09,417.1099853515625,412.92999267578125
2021-11-10,404.3500061035156,410.0400085449219
2021-11-11,412.7900085449219,410.2099914550781
2021-11-12,413.2799987792969,412.4700012207031
2021-11-15,413.05999755859375,418.0
2021-11-16,423.20001220703125,413.010009765625
2021-11-17,419.8399963378906,421.7699890136719
2021-11-18,423.239990234375,422.8299865722656
2021-11-19,422.3800048828125,422.0299987792969
2021-11-22,407.8999938964844,423.9100036621094
2021-11-23,411.9800109863281,407.1400146484375
2021-11-24,413.29998779296875,410.3900146484375
2021-11-26,398.9599914550781,406.7099914550781
2021-11-29,413.8399963378906,402.80999755859375
2021-11-30,408.1300048828125,412.6600036621094
2021-12-01,412.17999267578125,415.25
2021-12-02,402.5299987792969,408.7200012207031
2021-12-03,400.67999267578125,407.6199951171875
2021-12-06,399.5299987792969,402.9200134277344
2021-12-07,419.1499938964844,406.55999755859375
2021-12-08,421.2799987792969,418.5799865722656
2021-12-09,409.3699951171875,418.25
2021-12-10,410.69000244140625,415.1700134277344
2021-12-13,399.75,410.69000244140625
2021-12-14,399.4599914550781,395.7900085449219
2021-12-15,409.9100036621094,400.44000244140625
2021-12-16,397.30999755859375,414.0
2021-12-17,391.54998779296875,396.3399963378906
2021-12-20,385.5,385.8800048828125
2021-12-21,409.3999938964844,403.1499938964844
2021-12-22,413.2099914550781,406.2799987792969
2021-12-23,420.760009765625,415.2300109863281
2021-12-27,440.1700134277344,422.2300109863281
2021-12-28,432.1499938964844,441.5400085449219
2021-12-29,435.0799865722656,432.7799987792969
2021-12-30,427.0799865722656,435.45001220703125
2021-12-31,430.1099853515625,427.8999938964844
2022-01-03,435.0899963378906,431.1400146484375
2022-01-04,431.239990234375,434.3800048828125
2022-01-05,420.739990234375,432.1600036621094
2022-01-06,432.2200012207031,420.6300048828125
2022-01-07,416.9100036621094,429.80999755859375
2022-01-10,418.7300109863281,410.2099914550781
2022-01-11,425.6099853515625,414.8599853515625
2022-01-12,433.8599853515625,429.6199951171875
2022-01-13,421.4800109863281,446.25
2022-01-14,445.0,419.1700134277344
2022-01-18,412.9800109863281,437.1499938964844
2022-01-19,393.19000244140625,417.7699890136719
2022-01-20,383.2799987792969,400.0
2022-01-21,373.0299987792969,379.0199890136719
2022-01-24,391.1000061035156,367.69000244140625
2022-01-25,370.1099853515625,378.010009765625
2022-01-26,380.6000061035156,383.7799987792969
2022-01-27,361.79998779296875,375.79998779296875
2022-01-28,366.6499938964844,352.54998779296875
2022-01-31,389.2699890136719,366.32000732421875
2022-02-01,388.0299987792969,389.82000732421875
2022-02-02,395.4599914550781,391.2099914550781
2022-02-03,373.67999267578125,385.5799865722656
2022-02-04,377.3800048828125,373.0899963378906
2022-02-07,375.6000061035156,378.489990234375
2022-02-08,385.2200012207031,375.1700134277344
2022-02-09,400.1300048828125,393.5299987792969
2022-02-10,389.7099914550781,390.45001220703125
2022-02-11,369.2300109863281,391.1400146484375
2022-02-14,365.1600036621094,370.1700134277344
2022-02-15,387.5,373.4800109863281
2022-02-16,385.6499938964844,381.95001220703125
2022-02-17,366.04998779296875,379.2900085449219
2022-02-18,358.29998779296875,370.0
2022-02-22,355.739990234375,355.05999755859375
2022-02-23,343.7799987792969,359.3299865722656
2022-02-24,357.8900146484375,331.70001220703125
2022-02-25,357.6499938964844,356.70001220703125
2022-02-28,348.5,353.4200134277344
2022-03-01,336.7900085449219,346.5799865722656
2022-03-02,346.07000732421875,342.30999755859375
2022-03-03,342.5299987792969,349.0299987792969
2022-03-04,332.1000061035156,338.739990234375
2022-03-07,314.1400146484375,334.510009765625
2022-03-08,321.82000732421875,316.25
2022-03-09,339.55999755859375,331.1099853515625
2022-03-10,328.7900085449219,330.739990234375
2022-03-11,323.2699890136719,336.1000061035156
2022-03-14,320.0,324.2300109863281
2022-03-15,333.2200012207031,323.67999267578125
2022-03-16,350.9200134277344,337.010009765625
2022-03-17,352.6099853515625,346.42999267578125
2022-03-18,365.04998779296875,350.55999755859375
2022-03-21,356.2799987792969,360.3500061035156
2022-03-22,361.0299987792969,356.5899963378906
2022-03-23,348.7300109863281,360.239990234375
2022-03-24,365.8900146484375,353.989990234375
2022-03-25,366.44000244140625,363.3999938964844
2022-03-28,375.3500061035156,369.17999267578125
2022-03-29,384.3299865722656,381.04998779296875
2022-03-30,373.82000732421875,383.3999938964844
2022-03-31,366.05999755859375,374.8500061035156
2022-04-01,360.2699890136719,369.20001220703125
2022-04-04,367.04998779296875,361.75
2022-04-05,345.5199890136719,364.19000244140625
2022-04-06,344.25,338.92999267578125
2022-04-07,353.0799865722656,343.3299865722656
2022-04-08,341.2099914550781,349.54998779296875
2022-04-11,331.4700012207031,336.9100036621094
2022-04-12,330.25,340.0
2022-04-13,336.5199890136719,331.6000061035156
2022-04-14,321.4800109863281,336.0
2022-04-18,327.8699951171875,320.0
2022-04-19,337.82000732421875,329.45001220703125
2022-04-20,345.5899963378906,345.0899963378906
2022-04-21,335.989990234375,348.8999938964844
2022-04-22,324.2799987792969,334.69000244140625
2022-04-25,331.2099914550781,322.2300109863281
2022-04-26,314.760009765625,325.3399963378906
2022-04-27,314.7799987792969,312.70001220703125
2022-04-28,332.760009765625,319.3599853515625
2022-04-29,319.260009765625,331.7300109863281
2022-05-02,326.6400146484375,321.6700134277344
2022-05-03,334.0,326.3299865722656
2022-05-04,349.3800048828125,334.75
2022-05-05,333.3999938964844,342.8800048828125
2022-05-06,331.3500061035156,331.79998779296875
2022-05-09,318.8699951171875,322.32000732421875
2022-05-10,323.2200012207031,328.30999755859375
2022-05-11,311.6300048828125,318.2799987792969
2022-05-12,315.6000061035156,309.0
2022-05-13,336.4200134277344,320.3399963378906
2022-05-16,330.5400085449219,331.9700012207031
2022-05-17,351.510009765625,340.1499938964844
2022-05-18,333.8500061035156,345.0899963378906
2022-05-19,338.5199890136719,332.739990234375
2022-05-20,335.4800109863281,342.67999267578125
2022-05-23,341.17999267578125,336.79998779296875
2022-05-24,330.0899963378906,337.0199890136719
2022-05-25,337.9800109863281,328.5799865722656
2022-05-26,353.2799987792969,333.2300109863281
2022-05-27,371.2699890136719,358.0400085449219
2022-05-31,364.8500061035156,366.29998779296875
2022-06-01,356.989990234375,366.5299987792969
2022-06-02,371.7699890136719,355.9599914550781
2022-06-03,362.44000244140625,362.9100036621094
2022-06-06,362.4700012207031,370.1600036621094
2022-06-07,367.2200012207031,358.5899963378906
2022-06-08,361.4800109863281,366.1000061035156
2022-06-09,349.5799865722656,357.239990234375
2022-06-10,333.6600036621094,343.7099914550781
2022-06-13,313.8800048828125,322.3299865722656
2022-06-14,316.4700012207031,318.75
2022-06-15,323.7900085449219,322.3900146484375
2022-06-16,310.3999938964844,319.1000061035156
2022-06-17,311.92999267578125,311.2099914550781
2022-06-21,327.2200012207031,319.489990234375
2022-06-22,324.44000244140625,317.95001220703125
2022-06-23,320.6600036621094,326.4200134277344
2022-06-24,339.5,327.9200134277344
2022-06-27,338.5899963378906,342.82000732421875
2022-06-28,330.0899963378906,341.489990234375
2022-06-29,320.57000732421875,323.5799865722656
2022-06-30,319.0799865722656,315.739990234375
2022-07-01,296.260009765625,309.6400146484375
2022-07-05,295.55999755859375,286.2799987792969
2022-07-06,293.0,295.3999938964844
2022-07-07,314.1700134277344,301.3399963378906
2022-07-08,316.8399963378906,309.2799987792969
2022-07-11,313.1700134277344,312.9100036621094
2022-07-12,313.7799987792969,315.1499938964844
2022-07-13,313.1199951171875,307.6300048828125
2022-07-14,319.0899963378906,311.0400085449219
2022-07-15,326.2300109863281,322.2699890136719
2022-07-18,329.489990234375,331.5
2022-07-19,345.5799865722656,334.1300048828125
2022-07-20,356.45001220703125,343.6600036621094
2022-07-21,360.5400085449219,358.17999267578125
2022-07-22,354.0199890136719,360.4700012207031
2022-07-25,350.6000061035156,348.3399963378906
2022-07-26,345.9100036621094,349.8599853515625
2022-07-27,361.1400146484375,350.2799987792969
2022-07-28,369.9800109863281,361.1400146484375
2022-07-29,383.5400085449219,362.0400085449219
2022-08-01,385.6400146484375,381.19000244140625
2022-08-02,382.69000244140625,383.7099914550781
2022-08-03,395.92999267578125,383.1099853515625
2022-08-04,397.3999938964844,398.0
2022-08-05,395.739990234375,389.0899963378906
2022-08-08,387.67999267578125,390.8500061035156
2022-08-09,358.32000732421875,374.5299987792969
2022-08-10,374.510009765625,368.0
2022-08-11,372.75,375.4800109863281
2022-08-12,381.20001220703125,374.3800048828125
2022-08-15,384.32000732421875,378.0
2022-08-16,380.7300109863281,383.95001220703125
2022-08-17,375.0899963378906,376.8599853515625
2022-08-18,382.0199890136719,376.5
2022-08-19,371.80999755859375,376.3999938964844
2022-08-22,359.79998779296875,363.70001220703125
2022-08-23,362.45001220703125,361.69000244140625
2022-08-24,362.6700134277344,360.260009765625
2022-08-25,376.7200012207031,364.1400146484375
2022-08-26,359.17999267578125,375.2200012207031
2022-08-29,353.3800048828125,353.489990234375
2022-08-30,347.1400146484375,357.29998779296875
2022-08-31,344.1300048828125,349.8399963378906
2022-09-01,337.1099853515625,334.8599853515625
2022-09-02,335.25,341.7699890136719
2022-09-06,330.5799865722656,333.80999755859375
2022-09-07,337.82000732421875,332.1199951171875
2022-09-08,351.0899963378906,335.8299865722656
2022-09-09,358.6700134277344,356.8599853515625
2022-09-12,357.4700012207031,356.94000244140625
2022-09-13,340.67999267578125,342.9800109863281
2022-09-14,346.6099853515625,343.5400085449219
2022-09-15,337.3599853515625,344.6400146484375
2022-09-16,335.5299987792969,334.9200134277344
2022-09-19,334.3500061035156,333.239990234375
2022-09-20,329.8999938964844,331.67999267578125
2022-09-21,322.8599853515625,332.4200134277344
2022-09-22,313.07000732421875,320.3399963378906
2022-09-23,307.6000061035156,310.2900085449219
2022-09-26,303.57000732421875,308.9100036621094
2022-09-27,308.3800048828125,310.9100036621094
2022-09-28,315.69000244140625,305.9200134277344
2022-09-29,310.7099914550781,310.92999267578125
2022-09-30,302.6300048828125,302.92999267578125
2022-10-03,316.5299987792969,306.19000244140625
2022-10-04,327.2900085449219,329.7099914550781
2022-10-05,329.04998779296875,320.0799865722656
2022-10-06,327.489990234375,328.20001220703125
2022-10-07,314.1600036621094,318.29998779296875
2022-10-10,299.3399963378906,313.79998779296875
2022-10-11,280.9200134277344,290.5799865722656
2022-10-12,274.80999755859375,281.19000244140625
2022-10-13,278.5400085449219,259.30999755859375
2022-10-14,263.70001220703125,280.7099914550781
2022-10-17,263.2200012207031,270.6700134277344
2022-10-18,268.760009765625,272.04998779296875
2022-10-19,271.9599914550781,268.1199951171875
2022-10-20,277.010009765625,274.4200134277344
2022-10-21,290.6300048828125,277.4200134277344
2022-10-24,295.3900146484375,291.3900146484375
2022-10-25,304.8699951171875,297.67999267578125
2022-10-26,306.3999938964844,301.0
2022-10-27,308.9100036621094,315.7799987792969
2022-10-28,321.5,310.7300109863281
2022-10-31,316.45001220703125,317.8599853515625
2022-11-01,321.17999267578125,323.4800109863281
2022-11-02,312.4200134277344,322.010009765625
2022-11-03,314.44000244140625,307.32000732421875
2022-11-04,328.0299987792969,325.3299865722656
2022-11-07,337.1700134277344,330.760009765625
2022-11-08,342.1300048828125,343.510009765625
2022-11-09,337.5199890136719,336.19000244140625
2022-11-10,368.25,357.55999755859375
2022-11-11,380.2099914550781,370.5299987792969
2022-11-14,377.9100036621094,375.8399963378906
2022-11-15,385.54998779296875,390.1099853515625
2022-11-16,370.4200134277344,371.7900085449219
2022-11-17,375.989990234375,361.7699890136719
2022-11-18,376.3399963378906,382.55999755859375
2022-11-21,372.1099853515625,371.6199951171875
2022-11-22,382.17999267578125,376.05999755859375
2022-11-23,385.6300048828125,380.5
2022-11-25,380.0199890136719,382.0
2022-11-28,374.92999267578125,375.2099914550781
2022-11-29,374.3299865722656,374.8399963378906
2022-11-30,393.1499938964844,375.8699951171875
2022-12-01,390.7300109863281,395.0
2022-12-02,389.55999755859375,380.6600036621094
2022-12-05,388.57000732421875,386.4599914550781
2022-12-06,383.239990234375,390.6600036621094
2022-12-07,388.0899963378906,379.1600036621094
2022-12-08,395.9200134277344,391.07000732421875
2022-12-09,393.4100036621094,391.9100036621094
2022-12-12,400.9100036621094,385.3999938964844
2022-12-13,409.0299987792969,415.6600036621094
2022-12-14,406.2099914550781,408.3699951171875
2022-12-15,384.75,398.04998779296875
2022-12-16,385.5400085449219,382.0400085449219
2022-12-19,383.6600036621094,384.9700012207031
2022-12-20,385.9100036621094,380.7900085449219
2022-12-21,396.7799987792969,388.80999755859375
2022-12-22,373.8500061035156,386.0899963378906
2022-12-23,377.3900146484375,372.239990234375
2022-12-27,371.1000061035156,376.260009765625
2022-12-28,367.760009765625,369.30999755859375
2022-12-29,379.8599853515625,373.1400146484375
2022-12-30,377.0299987792969,374.54998779296875
2023-01-03,376.54998779296875,384.0
2023-01-04,380.2300109863281,382.8500061035156
2023-01-05,373.4700012207031,374.67999267578125
2023-01-06,397.5899963378906,379.989990234375
2023-01-09,408.3299865722656,402.6300048828125
2023-01-10,416.2699890136719,406.989990234375
2023-01-11,419.1499938964844,413.2699890136719
2023-01-12,419.07000732421875,419.1499938964844
2023-01-13,420.0400085449219,415.7900085449219
2023-01-17,415.95001220703125,417.7300109863281
2023-01-18,415.05999755859375,422.2099914550781
2023-01-19,402.1000061035156,410.9200134277344
2023-01-20,413.8500061035156,404.8699951171875
2023-01-23,425.5799865722656,407.6000061035156
2023-01-24,423.1400146484375,418.8399963378906
2023-01-25,422.6199951171875,412.75
2023-01-26,428.760009765625,424.010009765625
2023-01-27,399.3699951171875,405.0
2023-01-30,387.67999267578125,395.2799987792969
2023-01-31,392.4800109863281,387.989990234375
2023-02-01,409.7699890136719,392.54998779296875
2023-02-02,414.260009765625,414.0
